Estimate ID,Status,Price,Close Date,Division,Archived,Exclude Stats,Hours,Exclusion Reason
EST4936829,Work Complete,2218.86,2024-10-10,LE Paving,No,No,40,Other
EST4934364,Billing Complete,1816.83,2024-10-29,LE Irrigation,No,No,30,Other
EST4935376,Estimate In Progress,4695.2,,LE Paving,No,No,27,No Close Date
EST4932267,Estimate In Progress,1180.62,,LE Paving,No,No,28,No Close Date
EST4931905,Estimate In Progress,0,,LE Irrigation,No,No,,No Close Date
EST4930994,Billing Complete,0,2024-10-23,LE Irrigation,No,No,,Zero Price
EST4931847,Estimate In Progress,1053.18,,LE Paving,No,No,28,No Close Date
EST4932541,Work Complete,543.42,2024-09-26,LE Paving,No,No,16,Other
EST4932028,Estimate In Progress,0,,LE Paving,No,No,36,No Close Date
EST4932486,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,5.5,No Close Date
EST4933314,Work Complete,58.66,2025-05-01,LE Tree Care,No,No,4,Low Price (< $100)
EST4933641,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,10,No Close Date
EST4933604,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,4.5,No Close Date
EST4928782,Estimate In Progress,12717.54,,LE Paving,No,No,40,No Close Date
EST2734940,Contract Signed,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST4926000,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST4926974,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,33,No Close Date
EST4925983,Estimate Lost,9385.52,,LE Landscapes,No,No,180,No Close Date
EST4924407,Estimate In Progress,0,,LE Landscapes,No,No,6,No Close Date
EST4923599,Work Complete,773.4,2024-09-23,LE Tree Care,No,No,16,Other
EST4920063,Estimate In Progress,1227.36,,LE Paving,No,No,25,No Close Date
EST4920089,Estimate In Progress,772.68,,LE Paving,No,No,4,No Close Date
EST4919844,Estimate In Progress,1138.81,,LE Landscapes,No,No,14,No Close Date
EST4919685,Contract Signed,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST2728638,Contract Signed,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4915804,Estimate In Progress,4929.96,,LE Paving,No,No,105,No Close Date
EST4916260,Estimate Lost,50.9,,LE Tree Care,No,No,20,No Close Date
EST4916251,Estimate Lost - Price too high,97.76,,LE Tree Care,No,No,15.5,No Close Date
EST4916034,Work Complete,811.6,2024-09-23,LE Tree Care,No,No,22,Other
EST4916139,Work Complete,568.3,2024-09-23,LE Tree Care,No,No,30,Other
EST4911121,Contract Signed,0,2024-09-13,LE Maintenance Enchancements,No,No,30,Zero Price
EST2722701,Email Contract Award,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST4907343,Estimate In Progress,2481.3,,LE Paving,No,No,90,No Close Date
EST4908017,Estimate In Progress,4749.5,,LE Paving,No,No,10,No Close Date
EST4904295,Estimate In Progress,0,,Parking Lot Sweeping,No,No,3,No Close Date
EST2715568,Contract Signed,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,,Zero Price
EST4902554,Estimate In Progress,0,,LE Landscapes,No,No,16,No Close Date
EST4902579,Estimate In Progress,504.72,,LE Landscapes,No,No,16,No Close Date
EST4902613,Estimate In Progress,122.22,,LE Landscapes,No,No,7,No Close Date
EST2545989,Contract Signed,0,2024-09-25,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST4898522,Estimate In Progress,842.94,,LE Paving,No,No,16,No Close Date
EST4899131,Work Complete,24.44,2024-09-10,LE Tree Care,No,No,3,Low Price (< $100)
EST4896676,Work Complete,122.2,2024-09-16,LE Tree Care,No,No,23,Other
EST4896287,Work Complete,205.31,2024-09-09,LE Tree Care,No,No,26,Other
EST4899125,Estimate Lost,15125.1,,LE Tree Care,No,No,164,No Close Date
EST2711161,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,72,No Close Date
EST2711197,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,72,No Close Date
EST2712056,Estimate Lost - Price too high,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2712030,Contract Signed,0,2024-10-31,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2712065,Contract Signed,0,2024-09-23,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4894330,Estimate In Progress,7298.03,,LE Paving,No,No,79,No Close Date
EST2712088,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2712117,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2712124,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2712153,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2710028,Contract Signed,0,2024-10-22,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST2709924,Estimate Lost,12209.45,,LE Maintenance (Summer/Winter),No,No,204,No Close Date
EST4892131,Work Complete,581.7,2024-09-06,LE Paving,No,No,20,Other
EST4891497,Contract Signed,891.3,2024-09-06,LE Paving,No,No,24,Other
EST2707004,Contract Signed,0,2024-09-11,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706477,Contract Signed,0,2024-10-16,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706654,Email Contract Award,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707987,Estimate Lost - Price too high,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2708098,Contract Signed,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2708123,Contract Signed,0,2024-10-16,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4888764,Estimate In Progress,7508.1,,LE Paving,No,No,80,No Close Date
EST2706496,Contract Signed,0,2024-10-16,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4999629,Client Proposal Phase,7133.88,,LE Irrigation,No,No,60,No Close Date
EST2706584,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706615,Contract Signed,0,2024-09-30,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706633,Contract Signed,0,2024-09-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706815,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706831,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706847,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706857,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706864,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706871,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706878,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706886,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706895,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706941,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706963,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2706975,Contract Signed,0,2024-09-12,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707029,Contract Signed,0,2024-09-30,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707051,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707059,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707071,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707874,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707887,Contract Signed,0,2024-10-01,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4888497,Work Complete,412.5,2024-09-09,LE Tree Care,No,No,16,Other
EST4888651,Estimate In Progress,18194.3,,LE Paving,No,No,94,No Close Date
EST2707919,Contract Signed,0,2024-10-10,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707942,Contract Signed,0,2024-10-02,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2707962,Contract Signed,0,2024-10-02,LE Maintenance (Summer/Winter),No,No,6,Zero Price
EST2708000,Contract Signed,0,2024-09-26,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2708040,Verbal Contract Award,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2708059,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2705822,Contract Signed,0,2024-10-15,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2705570,Contract Signed,0,2024-09-23,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2704885,Contract Signed,0,2024-09-11,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST2705834,Verbal Contract Award,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2705840,Verbal Contract Award,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST2705632,Estimate Lost - No Reply,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST4885006,Estimate On Hold,0,,LE Tree Care,No,No,2,No Close Date
EST4885012,Estimate On Hold,195.52,,LE Tree Care,No,No,32,No Close Date
EST4885037,Estimate On Hold,366.6,,LE Tree Care,No,No,60,No Close Date
EST4884904,Estimate On Hold,48.88,,LE Tree Care,No,No,6,No Close Date
EST4884953,Estimate On Hold,195.52,,LE Tree Care,No,No,18,No Close Date
EST4884971,Estimate On Hold,48.88,,LE Tree Care,No,No,8,No Close Date
EST4884986,Estimate On Hold,0,,LE Tree Care,No,No,2,No Close Date
EST2705702,Contract Signed,0,2024-09-30,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4880736,Estimate In Progress,3758.37,,LE Landscapes,No,No,48,No Close Date
EST4879279,Estimate In Progress,6358.1,,LE Paving,No,No,93,No Close Date
EST4879274,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST4881096,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,7,No Close Date
EST4877586,Contract Signed,524.36,2024-10-31,LE Landscapes,No,No,8,Other
EST4875843,Estimate In Progress,472.42,,LE Paving,No,No,15,No Close Date
EST4878451,Work Complete,12.22,2024-09-10,LE Tree Care,No,No,3,Low Price (< $100)
EST4877919,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,1,No Close Date
EST4872625,Estimate In Progress,0,,LE Landscapes,No,No,3,No Close Date
EST4873990,Estimate Lost - No Reply,125.72,,LE Tree Care,No,No,20,No Close Date
EST4875379,Estimate In Progress,1958.88,,LE Paving,No,No,50,No Close Date
EST4872766,Estimate In Progress,0,,LE Landscapes,No,No,3,No Close Date
EST4874130,Work Complete,125.72,2024-09-27,LE Tree Care,No,No,15,Other
EST4870505,Contract Signed,855.56,2024-08-28,LE Maintenance Enchancements,No,No,,Other
EST4869255,Estimate In Progress,0,,LE Paving,No,No,3,No Close Date
EST4872019,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST4869667,Estimate In Progress,1236.48,,LE Paving,No,No,25,No Close Date
EST4871884,Estimate In Progress,1453.5,,LE Maintenance Enchancements,No,No,25,No Close Date
EST4871598,Work Complete,97.76,2024-09-03,LE Tree Care,No,No,8,Low Price (< $100)
EST4868506,Contract Signed,855.56,2024-08-28,LE Maintenance Enchancements,No,No,,Other
EST4868633,Estimate Lost,110,,LE Tree Care,No,No,28,No Close Date
EST4868690,Work Complete,205.31,2024-09-03,LE Tree Care,No,No,26,Other
EST4868593,Estimate Lost - Price too high,381.29,,LE Tree Care,No,No,16,No Close Date
EST4866160,Estimate Lost - Price too high,97.76,,LE Tree Care,No,No,15.5,No Close Date
EST4866677,Contract Signed,1565.9,2024-11-01,LE Landscapes,No,No,36,Other
EST4864428,Estimate Lost - No Reply,14.67,,LE Tree Care,No,No,3,No Close Date
EST2692410,Contract Signed,0,2024-10-02,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4864373,Client Proposal Phase,8437.73,,LE Landscapes,No,No,176,No Close Date
EST2692481,Contract Signed,0,2024-09-11,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4862686,Estimate Lost,0,,LE Paving,No,No,,No Close Date
EST4863333,Estimate In Progress,12704.48,,LE Paving,No,No,110,No Close Date
EST4864567,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,2.5,No Close Date
EST4864607,Client Proposal Phase,16.87,,LE Landscapes,No,No,12,No Close Date
EST4861651,Client Proposal Phase,87.36,,LE Maintenance Enchancements,No,No,10,No Close Date
EST4860618,Client Proposal Phase,67383.4,,LE Landscapes,No,No,284,No Close Date
EST4859582,Client Proposal Phase,109768.51,,LE Landscapes,No,No,,No Close Date
EST4746040,Contract Signed,0,2024-08-22,LE Maintenance Enchancements,No,No,4,Zero Price
EST4861016,Client Proposal Phase,0,,LE Maintenance Enchancements,No,No,7,No Close Date
EST4855448,Contract Signed,13961.54,2024-09-05,LE Landscapes,No,No,325,Other
EST4858396,Estimate In Progress,5133.33,,LE Maintenance Enchancements,No,No,,No Close Date
EST4855258,Client Proposal Phase,2143.94,,LE Landscapes,No,No,11,No Close Date
EST4851264,Contract Signed,26814.78,2024-08-30,LE Paving,No,No,220,Other
EST4850576,Work Complete,0,2024-08-19,LE Tree Care,No,No,12,Zero Price
EST4851859,Work Complete,85.54,2024-09-16,LE Tree Care,No,No,8.5,Low Price (< $100)
EST4850156,Client Proposal Phase,1973.4,,LE Irrigation,No,No,24,No Close Date
EST4850070,Work Complete,28.52,2024-08-19,LE Tree Care,No,No,3,Low Price (< $100)
EST4851830,Estimate Lost - No Reply,23.58,,LE Tree Care,No,No,1.5,No Close Date
EST2683130,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,135,No Close Date
EST2683166,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,135,No Close Date
EST2683167,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,135,No Close Date
EST2683188,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,135,No Close Date
EST4846157,Client Proposal Phase,1687.53,,LE Landscapes,No,No,42,No Close Date
EST4846393,Client Proposal Phase,523.81,,LE Landscapes,No,No,8,No Close Date
EST4846864,Contract Signed,1361.76,2024-10-03,LE Paving,No,No,28,Other
EST4846895,Estimate In Progress,1156.94,,LE Landscapes,No,No,112,No Close Date
EST4846127,Client Proposal Phase,0,,LE Maintenance Enchancements,No,No,1.5,No Close Date
EST4847184,Contract Signed,13241.92,2024-08-19,LE Paving,No,No,105,Other
EST4845388,Estimate In Progress,979.44,,LE Paving,No,No,24,No Close Date
EST4840925,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST4842319,Estimate In Progress,892.08,,LE Paving,No,No,24,No Close Date
EST4842127,Client Proposal Phase,0,,LE Paving,No,No,,No Close Date
EST4842294,Client Proposal Phase,10564.96,,LE Landscapes,No,No,65,No Close Date
EST4839232,Client Proposal Phase,1168.74,,LE Landscapes,No,No,16,No Close Date
EST4926996,Contract Signed,0,2024-09-19,LE Maintenance Enchancements,No,No,6,Zero Price
EST4839235,Estimate Lost,13.75,,LE Tree Care,No,No,3,No Close Date
EST4839126,Client Proposal Phase,614.71,,LE Landscapes,No,No,12,No Close Date
EST4833901,Client Proposal Phase,1359.98,,LE Landscapes,No,No,63,No Close Date
EST4834448,Client Proposal Phase,284.57,,LE Landscapes,No,No,10,No Close Date
EST4834657,Client Proposal Phase,2606.86,,LE Landscapes,No,No,50,No Close Date
EST4835051,Client Proposal Phase,1504.25,,LE Landscapes,No,No,28,No Close Date
EST4835225,Client Proposal Phase,6750.75,,LE Landscapes,No,No,150,No Close Date
EST4835742,Client Proposal Phase,2063.41,,LE Landscapes,No,No,42,No Close Date
EST4835835,Client Proposal Phase,511.84,,LE Landscapes,No,No,13,No Close Date
EST4835836,Client Proposal Phase,1263.85,,LE Landscapes,No,No,24,No Close Date
EST4835837,Client Proposal Phase,2941.24,,LE Landscapes,No,No,98,No Close Date
EST4835767,Estimate Lost,495,,LE Tree Care,No,No,24,No Close Date
EST4835791,Estimate Lost,825,,LE Tree Care,No,No,48,No Close Date
EST4835031,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,3,No Close Date
EST4831590,Client Proposal Phase,2821.31,,LE Landscapes,No,No,60,No Close Date
EST4830809,Client Proposal Phase,9552.67,,LE Irrigation,No,No,40,No Close Date
EST4831042,Contract Signed,1973.4,2024-10-23,LE Tree Care,No,No,32,Other
EST4831496,Billing Complete,73.33,2024-10-23,LE Irrigation,No,No,14,Low Price (< $100)
EST4830668,Estimate In Progress,855.56,,LE Maintenance Enchancements,No,No,,No Close Date
EST4830693,Estimate In Progress,1711.11,,LE Maintenance Enchancements,No,No,,No Close Date
EST4830775,Estimate In Progress,1711.11,,LE Maintenance Enchancements,No,No,,No Close Date
EST4831588,Client Proposal Phase,3057.87,,LE Irrigation,No,No,16,No Close Date
EST4831637,Client Proposal Phase,2211.52,,LE Irrigation,No,No,16,No Close Date
EST4831656,Client Proposal Phase,2211.52,,LE Irrigation,No,No,20,No Close Date
EST4831668,Client Proposal Phase,2621.16,,LE Irrigation,No,No,16,No Close Date
EST4831016,Billing Complete,119.78,2024-08-19,LE Irrigation,No,No,8,Other
EST4829247,Work Complete,90.63,2024-08-12,LE Tree Care,No,No,6,Low Price (< $100)
EST4828503,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,2,No Close Date
EST2673937,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2673656,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,72,No Close Date
EST4829257,Estimate Lost,3102,,LE Tree Care,No,No,480,No Close Date
EST2673710,Contract Signed,0,2024-10-02,LE Maintenance (Summer/Winter),No,No,72,Zero Price
EST2673607,Email Contract Award,0,2024-10-09,LE Maintenance (Summer/Winter),No,No,1,Zero Price
EST4823633,Billing Complete,293.4,2024-08-07,LE Irrigation,No,No,4,Other
EST2672208,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,225,No Close Date
EST2672228,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST4826093,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,6,No Close Date
EST4822554,Work Complete,0,,Line Painting,No,No,,No Close Date
EST4822605,Work Complete,0,,Line Painting,No,No,,No Close Date
EST4822620,Work Complete,0,,Line Painting,No,No,,No Close Date
EST4822751,Estimate Lost - No Reply,234.64,,LE Tree Care,No,No,13.5,No Close Date
EST4822725,Estimate Lost - No Reply,146.65,,LE Tree Care,No,No,13.5,No Close Date
EST4820929,Work Complete,125.72,2024-09-03,LE Tree Care,No,No,7,Other
EST4822844,Estimate Lost,102.66,,LE Tree Care,No,No,12,No Close Date
EST2671389,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,12,No Close Date
EST4822728,Estimate Lost - No Reply,377.16,,LE Tree Care,No,No,30,No Close Date
EST4822627,Estimate Lost - No Reply,502.88,,LE Tree Care,No,No,28,No Close Date
EST4822653,Client Proposal Phase,1174.79,,LE Landscapes,No,No,61,No Close Date
EST4815604,Client Proposal Phase,2504.92,,LE Irrigation,No,No,20,No Close Date
EST4815372,Work Complete,48.88,2024-08-02,LE Tree Care,No,No,4,Low Price (< $100)
EST4816630,Estimate In Progress,9626.4,,LE Paving,No,No,75,No Close Date
EST4815087,Estimate In Progress,4917,,LE Paving,No,No,198,No Close Date
EST4816307,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,72,No Close Date
EST4815785,Work Complete,58.66,2024-08-19,LE Tree Care,No,No,11,Low Price (< $100)
EST4194729,Client Proposal Phase,46493.4,,LE Paving,No,No,50,No Close Date
EST4815320,Work Complete,220.01,2024-08-12,LE Tree Care,No,No,14,Other
EST4816519,Estimate In Progress,7780.26,,LE Paving,No,No,125,No Close Date
EST4815398,Contract Signed,0,2024-08-02,LE Tree Care,No,No,6,Zero Price
EST4134272,Work Complete,0,2024-08-14,LE Maintenance Enchancements,No,No,,Zero Price
EST4812253,Client Proposal Phase,4334.9,,LE Landscapes,No,No,120,No Close Date
EST4812288,Estimate In Progress,31352.88,,LE Landscapes,No,No,276,No Close Date
EST4811040,Client Proposal Phase,899.47,,LE Landscapes,No,No,30,No Close Date
EST4810825,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,16,No Close Date
EST4811020,Contract Signed,362.32,2024-08-12,LE Landscapes,No,No,24,Other
EST4809050,Contract Signed,202.12,2024-08-12,LE Tree Care,No,No,10,Other
EST4810486,Work Complete,477.91,2024-08-12,LE Tree Care,No,No,28,Other
EST4810725,Estimate In Progress,0,,LE Maintenance Enchancements,No,No,5,No Close Date
